,scores
r2,-0.13601459188326515
cv_avg,0.8575838926174496
1,0.8590604026845637
2,0.8543624161073825
3,0.8563758389261745
4,0.8570469798657718
5,0.8570469798657718
6,0.8536912751677852
7,0.8557046979865772
8,0.8577181208053691
9,0.8651006711409396
10,0.859731543624161
