,scores
r2,0.8129230769230769
cv_avg,0.9381538461538461
1,0.92
2,0.9446153846153846
3,0.9420512820512821
4,0.9353846153846154
5,0.9461538461538461
6,0.936923076923077
7,0.9446153846153846
8,0.9420512820512821
9,0.9328205128205128
10,0.936923076923077
