,scores
r2,0.42981851345189237
cv_avg,0.8569127516778522
1,0.859731543624161
2,0.8516778523489933
3,0.8570469798657718
4,0.8489932885906041
5,0.8590604026845637
6,0.8530201342281879
7,0.8590604026845637
8,0.8557046979865772
9,0.8677852348993289
10,0.8570469798657718
