,scores
r2,-0.13492749658002756
cv_avg,0.8573154362416109
1,0.8583892617449664
2,0.8557046979865772
3,0.8590604026845637
4,0.8583892617449664
5,0.8583892617449664
6,0.8536912751677852
7,0.8543624161073825
8,0.8563758389261745
9,0.8630872483221477
10,0.8557046979865772
