,scores
r2,0.6892307692307693
cv_avg,0.9204102564102564
1,0.9071794871794872
2,0.9220512820512821
3,0.9266666666666666
4,0.9133333333333333
5,0.9251282051282051
6,0.9261538461538461
7,0.9271794871794872
8,0.9241025641025641
9,0.9138461538461539
10,0.9184615384615384
