,scores
r2,0.10042863657090739
cv_avg,0.8571812080536911
1,0.8604026845637583
2,0.8557046979865772
3,0.8543624161073825
4,0.8543624161073825
5,0.8583892617449664
6,0.8523489932885906
7,0.8577181208053691
8,0.8570469798657718
9,0.863758389261745
10,0.8577181208053691
