,scores
r2,0.490051282051282
cv_avg,0.8674871794871797
1,0.8615384615384616
2,0.8687179487179487
3,0.8707692307692307
4,0.8656410256410256
5,0.8712820512820513
6,0.8717948717948718
7,0.8671794871794872
8,0.8625641025641025
9,0.8625641025641025
10,0.8728205128205129
