,scores
r2,0.49764102564102564
cv_avg,0.8736923076923077
1,0.8646153846153846
2,0.8748717948717949
3,0.8769230769230769
4,0.8723076923076923
5,0.8758974358974358
6,0.8825641025641026
7,0.8743589743589744
8,0.8733333333333333
9,0.8661538461538462
10,0.8758974358974358
