,scores
r2,0.5450256410256411
cv_avg,0.8817948717948718
1,0.8758974358974358
2,0.8830769230769231
3,0.8876923076923077
4,0.8789743589743589
5,0.8851282051282051
6,0.8892307692307693
7,0.8882051282051282
8,0.8805128205128205
9,0.8712820512820513
10,0.877948717948718
