,scores
r2,0.449025641025641
cv_avg,0.8574358974358974
1,0.8569230769230769
2,0.857948717948718
3,0.8656410256410256
4,0.8533333333333334
5,0.8589743589743589
6,0.8507692307692307
7,0.8594871794871795
8,0.8517948717948718
9,0.8605128205128205
10,0.8589743589743589
