,scores
r2,0.12121008403361366
cv_avg,0.7919186046511628
1,0.8276162790697674
2,0.8380813953488372
3,0.8476744186046512
4,0.8398255813953488
5,0.8063953488372093
6,0.8014534883720931
7,0.8031976744186047
8,0.8058139534883721
9,0.6953488372093023
10,0.6537790697674418
