,scores
r2,0.4176089635854343
cv_avg,0.8607558139534884
1,0.8639534883720931
2,0.8709302325581395
3,0.8796511627906977
4,0.8691860465116279
5,0.9267441860465117
6,0.9447674418604651
7,0.940406976744186
8,0.9485465116279069
9,0.7104651162790697
10,0.6529069767441861
