,scores
r2,0.4625641025641025
cv_avg,0.8647692307692308
1,0.8538461538461538
2,0.8666666666666667
3,0.8723076923076923
4,0.8615384615384616
5,0.8682051282051282
6,0.8651282051282051
7,0.8697435897435898
8,0.8651282051282051
9,0.8589743589743589
10,0.8661538461538462
